Award ID,source_type,recipient,value,savings,status,source_url,description,agency
80GSFC23CA001,FPDS Contract,"Trustees of Columbia University in the City of New York, the",-8203.43,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80GSFC23CA001&modNumber=P00011&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: funding only action. terminate for convenience notice issued under the the socioeconomic data and applications distributed active archive center (SDAAC)for smd directorate.,NASA
80GSFC23CA005,FPDS Contract,Southwest Research Institute,40788.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80GSFC23CA005&modNumber=P00006&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). complete termination for convenience of NASA geospace dynamics constellation (GDC) comprehensive auroral precipitation experiment (CAPE).,NASA
80GSFC23CA030,FPDS Contract,Honeybee Robotics LLC,343290.45,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80GSFC23CA030&modNumber=P00010&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: terminate for convenience (complete or partial). terminate for convenience agreement - mars sample return (MSR) capture, containment and return systems (CCRS) earth entry system (EES) spin eject mechanism (SEM) for smd directorate.",NASA
80GSFC23PA006,FPDS Contract,"Malin Space Science Systems, Inc.",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80GSFC23PA006&modNumber=P00003&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - mars sample return campaign capture, containment, and return sample (CCRS) camera.",NASA
80GSFC24CA024,FPDS Contract,"A3L Federal Works,Llc",-47238.13,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80GSFC24CA024&modNumber=P00007&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement-partial- iv&v program office of safety & mission assurance (OSMA)

knowledge management, events and communications supports (KMECS) ivv contract.",NASA
80GSFC25P0001,FPDS Contract,Ares Technical Services Corporation,-144118.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80GSFC25P0001&modNumber=P00001&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: terminate for convenience (complete or partial). smas iii phase-in - supports development of safety and mission assurance requirements and the independent surveillance, audit, review and assessment of design, development, test, and mission operations activities.",NASA
80HQTR20D0005,FPDS Contract,Seti Institute,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80HQTR20D0005&modNumber=P00005&transactionNumber=&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=IDV&docType=B,Reason for modification: other administrative action. stop work notice issued with notification of intent to terminate for convenience - ppss idiq provides multidiscipline technical support services throughout the product lifecycle of space flight hardware.,NASA
80HQTR21AA001,FPDS Contract,Airbus Ds Geo Inc.,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80HQTR21AA001&modNumber=P00004&transactionNumber=&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=IDV&docType=B,Reason for modification: terminate for convenience (complete or partial). cancellation - no longer required commercial smallsat data acquisition program (CSDAP)the contractor shall be responsible for delivery of a comprehensive catalogue of the synthetic aperture radar (SAR) earth observation data products.,NASA
80HQTR21F0124,FPDS Contract,"Overlook Systems Technologies, Inc.",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80HQTR21F0124&modNumber=P00022&transactionNumber=0&idvAgencyID=8000&idvPIID=GS10F0100T&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: other administrative action. stop work notice issued with notification of intent to terminate for convenience - policy and strategic communications (PSC) support for NASA space communications and navigation (SCAN) program.,NASA
80HQTR22AA009,FPDS Contract,Ghgsat Incorporated,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80HQTR22AA009&modNumber=P00003&transactionNumber=&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=IDV&docType=B,Reason for modification: terminate for convenience (complete or partial). cancellation - no longer required commercial smallsat data acquisition (CSDA) program - earth sciences division.,NASA
80HQTR23FA044,FPDS Contract,"Chenega Global Protection, LLC",-136103.4,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80HQTR23FA044&modNumber=P00005&transactionNumber=0&idvAgencyID=8000&idvPIID=80GSFC23DA004&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement- earth information center (EIC) support for NASA office of protective services.,NASA
80HQTR24F0046,FPDS Contract,Barrios Technology LTD,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80HQTR24F0046&modNumber=P00002&transactionNumber=0&idvAgencyID=8000&idvPIID=80MSFC21D0009&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: other administrative action. stop work notice issued with notification of intent to terminate for convenience - strategic planning, analysis, and programmatic support for.planetary sciences division.hq science mission directorate.",NASA
80HQTR24F0064,FPDS Contract,Barrios Technology LTD,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80HQTR24F0064&modNumber=P00003&transactionNumber=0&idvAgencyID=8000&idvPIID=80MSFC21D0009&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: other administrative action. stop work notice issued with notification of intent to terminate for convenience - msd risk management.,NASA
80HQTR24F0073,FPDS Contract,Barrios Technology LTD,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80HQTR24F0073&modNumber=P00001&transactionNumber=0&idvAgencyID=8000&idvPIID=80MSFC21D0009&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: other administrative action. stop work notice issued with notification of intent to terminate for convenience - esdmd integration and administrative support.,NASA
80HQTR24F0096,FPDS Contract,the Aerospace Corporation,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80HQTR24F0096&modNumber=P00002&transactionNumber=0&idvAgencyID=8000&idvPIID=80GSFC19D0011&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: other administrative action. stop work notice issued with notification of intent to terminate for convenience - strategic communications and integration support for mission support directorate.,NASA
80JSC017D0020,FPDS Contract,"Craig Technical Consulting, Inc.",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80JSC017D0020&modNumber=P00015&transactionNumber=&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=IDV&docType=B,"Reason for modification: terminate for convenience (complete or partial). research, engineering, mission integration services (REMIS).",NASA
80JSC024FA083,FPDS Contract,Booz Allen Hamilton INC,-1384035.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80JSC024FA083&modNumber=P00002&transactionNumber=0&idvAgencyID=8000&idvPIID=80JSC023AA001&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - speacii - task order 84 - NASA odeo deia data analytics and assessment.,NASA
80JSC024FA135,FPDS Contract,Booz Allen Hamilton INC,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80JSC024FA135&modNumber=P00002&transactionNumber=0&idvAgencyID=8000&idvPIID=80JSC023AA001&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). stop work notice issued with notification of intent to terminate for convenience terminated iaw eo 14151-strategic professional engineering assessment contract ii (SPEAC II).,NASA
80KSC020D0016,FPDS Contract,"Aecom Technical Services, Inc.",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80KSC020D0016&modNumber=P00007&transactionNumber=&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=IDV&docType=B,"Reason for modification: terminate for convenience (complete or partial). termination for convenience (COMPLETE) - professional civil design services at kennedy space center (KSC), and various NASA locations, assets, launch or landing sites worldwide.",NASA
80KSC020D0018,FPDS Contract,"Jones, Edmunds & Associates, Inc.",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80KSC020D0018&modNumber=P00009&transactionNumber=&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=IDV&docType=B,"Reason for modification: terminate for convenience (complete or partial). termination for convenience (COMPLETE) - professional civil design services at kennedy space center (KSC), and various NASA locations, assets, launch or landing sites worldwide.",NASA
80KSC021A0007,FPDS Contract,the Performance Knowledge Group LLC,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80KSC021A0007&modNumber=P00006&transactionNumber=&idvAgencyID=8000&idvPIID=GS10F0202S&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=IDV&docType=B,Reason for modification: terminate for convenience (complete or partial). terminate for convenience agreement - strategic management support services for multiple customers.,NASA
80KSC024F0043,FPDS Contract,the Performance Knowledge Group LLC,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80KSC024F0043&modNumber=P00003&transactionNumber=0&idvAgencyID=8000&idvPIID=80KSC021A0007&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: other administrative action. stop work notice issued with notification of intent to terminate for convenience - strategic management support services (SMSS) task order for launch services program (LSP).,NASA
80KSC024F0044,FPDS Contract,the Performance Knowledge Group LLC,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80KSC024F0044&modNumber=P00001&transactionNumber=0&idvAgencyID=8000&idvPIID=80KSC021A0007&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: other administrative action. stop work notice issued with notification of intent to terminate for convenience _strategic management support services (SMSS) task order for launch services program (EGS).,NASA
80KSC024F0045,FPDS Contract,the Performance Knowledge Group LLC,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80KSC024F0045&modNumber=P00001&transactionNumber=0&idvAgencyID=8000&idvPIID=80KSC021A0007&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: other administrative action. stop work notice issued with notification of intent to terminate for convenience - strategic management support services (SMSS) task order for center engineering, safety and operations (CESO).",NASA
80LARC19F0127,FPDS Contract,Alutiiq Commercial Enterprises LLC,-25000.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80LARC19F0127&modNumber=P00003&transactionNumber=0&idvAgencyID=8000&idvPIID=80LARC18C0003&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). general services in support of the revitalization office.,NASA
80LARC21F0083,FPDS Contract,Cornell Technical Services LLC,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80LARC21F0083&modNumber=P00006&transactionNumber=0&idvAgencyID=8000&idvPIID=80LARC20D0007&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: other administrative action. stop work notice issued with notification of intent to terminate for convenience - soma vault administration.,NASA
80LARC21F0153,FPDS Contract,Cornell Technical Services LLC,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80LARC21F0153&modNumber=P00006&transactionNumber=0&idvAgencyID=8000&idvPIID=80LARC20D0007&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,"Reason for modification: other administrative action. stop work notice issued with notification of intent to terminate for convenience - mars exploration program (MEP) assessment for management, planning, technical, scientific, risk, cost, and schedule support.",NASA
80LARC22FA010,FPDS Contract,"Micro Craft, Inc.",-146204.49,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80LARC22FA010&modNumber=P00001&transactionNumber=0&idvAgencyID=8000&idvPIID=80LARC21AA012&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). bpa wo#81235 147.7 corotub mold assembly 21322n0138.,NASA
80LARC23DA004,FPDS Contract,Cvics - Avartara Jv,-3599.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80LARC23DA004&modNumber=P00005&transactionNumber=&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=IDV&docType=B,Reason for modification: terminate for convenience (complete or partial). grounds maintenance and pest control services at johnson space center.,NASA
80LARC24F0039,FPDS Contract,the Aerospace Corporation,-162533.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80LARC24F0039&modNumber=P00001&transactionNumber=0&idvAgencyID=8000&idvPIID=80GSFC19D0011&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - NASA engineering and safety center's (NESC) team to guise future human-rated spacecraft providers on designing and verifying a spacecraft fire system.,NASA
80LARC25F7003,FPDS Contract,the Aerospace Corporation,-42518.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80LARC25F7003&modNumber=P00001&transactionNumber=0&idvAgencyID=8000&idvPIID=80GSFC19D0011&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement- NASA engineering and safety center's (NESC) environmental control and life support (ECLSS) technical discipline team (TDT).,NASA
80LARC25F7011,FPDS Contract,Cornell Technical Services LLC,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80LARC25F7011&modNumber=P00003&transactionNumber=0&idvAgencyID=8000&idvPIID=80LARC20D0007&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: other administrative action. stop work notice issued with notification of intent to terminate for convenience - 2025 astrophysics division senior review.,NASA
80MSFC21C0010,FPDS Contract,Northrop Grumman Systems Corporation,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80MSFC21C0010&modNumber=P00042&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). mars ascent propulsion system (MAPS).,NASA
80MSFC22CA005,FPDS Contract,Lockheed Martin Corporation,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80MSFC22CA005&modNumber=P00032&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). mars ascent vehicle integrated system (MAVIS).,NASA
80MSFC22F0153,FPDS Contract,"Johns Hopkins University Applied Physics Laboratory Llc, the",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80MSFC22F0153&modNumber=P00004&transactionNumber=0&idvAgencyID=8000&idvPIID=80MSFC20D0004&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: other administrative action. stop work notice issued with notification of intent to terminate for convenience - nesc avionics packaging engineering processes and best practices.,NASA
80MSFC24F0067,FPDS Contract,"Johns Hopkins University Applied Physics Laboratory Llc, the",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80MSFC24F0067&modNumber=P00002&transactionNumber=0&idvAgencyID=8000&idvPIID=80MSFC20D0004&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: other administrative action. stop work notice issued with notification of intent to terminate for convenience - here to observe (H2O) support for planetary science division (PSD) missions.,NASA
80NM0018F0566,FPDS Contract,California Institute of Technology,-551349.26,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NM0018F0566&modNumber=P00027&transactionNumber=0&idvAgencyID=8000&idvPIID=80NM0018D0004&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: supplemental agreement for work within scope. stop work notice issued with notification of intent to terminate for convenience - office of chief technologist (OCT) strategic integration for smd directorate.,NASA
80NM0018F0669,FPDS Contract,California Institute of Technology,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NM0018F0669&modNumber=P00007&transactionNumber=0&idvAgencyID=8000&idvPIID=80NM0018D0004&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: other administrative action. stop work order issued with notification of intent to terminate for convenience - geostationary carbon cycle observatory (GEOCARB) pre-phase a and phase a (87-700073) for smd directorate.,NASA
80NM0019F0075,FPDS Contract,California Institute of Technology,-111926.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NM0019F0075&modNumber=P00007&transactionNumber=0&idvAgencyID=8000&idvPIID=80NM0018D0004&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - mars to moon engineering support for xyz directorate.,NASA
80NSSC19K0326,FPDS Contract,President and Fellows of Harvard College,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80NSSC19K0326&modNumber=P00019&transactionNumber=0&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Reason for modification: terminate for convenience (complete or partial). termination for convenience agreement - dynamics and chemistry of summer stratosphere - support for smd directorate.,NASA
