Award ID,source_type,recipient,value,savings,status,source_url,description,agency
80HQTR24F0046,FPDS Contract,Barrios Technology LTD,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80HQTR24F0046&modNumber=P00002&transactionNumber=0&idvAgencyID=8000&idvPIID=80MSFC21D0009&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80HQTR24F0064,FPDS Contract,Barrios Technology LTD,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80HQTR24F0064&modNumber=P00003&transactionNumber=0&idvAgencyID=8000&idvPIID=80MSFC21D0009&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80HQTR24F0073,FPDS Contract,Barrios Technology LTD,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80HQTR24F0073&modNumber=P00001&transactionNumber=0&idvAgencyID=8000&idvPIID=80MSFC21D0009&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80HQTR24F0096,FPDS Contract,the Aerospace Corporation,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80HQTR24F0096&modNumber=P00002&transactionNumber=0&idvAgencyID=8000&idvPIID=80GSFC19D0011&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80JSC017D0020,FPDS Contract,"Craig Technical Consulting, Inc.",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80JSC017D0020&modNumber=P00015&transactionNumber=&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=IDV&docType=B,Description not available,NASA
80JSC024FA083,FPDS Contract,Booz Allen Hamilton INC,-1384035.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80JSC024FA083&modNumber=P00002&transactionNumber=0&idvAgencyID=8000&idvPIID=80JSC023AA001&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80JSC024FA135,FPDS Contract,Booz Allen Hamilton INC,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80JSC024FA135&modNumber=P00002&transactionNumber=0&idvAgencyID=8000&idvPIID=80JSC023AA001&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=AWARD&docType=B,Description not available,NASA
80KSC020D0016,FPDS Contract,"Aecom Technical Services, Inc.",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80KSC020D0016&modNumber=P00007&transactionNumber=&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=IDV&docType=B,Description not available,NASA
80KSC020D0018,FPDS Contract,"Jones, Edmunds & Associates, Inc.",0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80KSC020D0018&modNumber=P00009&transactionNumber=&idvAgencyID=&idvPIID=&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=IDV&docType=B,Description not available,NASA
80KSC021A0007,FPDS Contract,the Performance Knowledge Group LLC,0.0,,Terminate for Convenience,https://fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=8000&PIID=80KSC021A0007&modNumber=P00006&transactionNumber=&idvAgencyID=8000&idvPIID=GS10F0202S&actionSource=searchScreen&actionCode=&documentVersion=1.5&contractType=IDV&docType=B,Description not available,NASA
