_index,_type,_id,_score,sort,_source.proposal_title,_source.pgrp_center,_source.institution_name,_source.purchase_request_number,_source.grant_number,_source.pr_task,_source.technical_representative,_source.principal_investigator,_source.award_date,_source.pop_end_date,_source.pop_start_date,_source.program_title,_source.case_state
nasa-public,grants,80NSSC23K0574,,[-9223372036854775808],Continued support for NASA's Swift/BAT operations,GSFC,"NMC, INC.",4200825097,80NSSC23K0574,Base Award,BRAD CENKO,David Palmer,,2026-01-31,2023-02-01,,Cancelled
nasa-public,grants,80NSSC23K0622,,[-9223372036854775808],Rodent Research Standard Housing Mission: Multidisciplinary Approach to Understanding Spaceflight Responses,ARC,Loma Linda University,4200828274,80NSSC23K0622,Base Award,YURI GRIKO,MICHAEL PECAUT,,2026-02-06,2023-02-07,,Cancelled
nasa-public,grants,80NSSC22M0086,,[-9223372036854775808],The Payload for Ultrahigh Energy Observations (PUEO): A Long-duration Balloon-borne Instrument for Particle Astrophysics at the Highest Energies,GSFC,University of Chicago,"4200791809, 4200793349",80NSSC22M0086,Base Award,MIKE GARCIA,ABIGAIL VIEREGG,,2026-02-21,2022-02-22,,Cancelled
nasa-public,grants,80NSSC21M0079_CANCELLED,,[-9223372036854775808],Data Processing and Analysis Support for NASA Science Pipelines,ARC,,,80NSSC21M0079 CANCELLED,|,Jon Jenkins,Jeffrey Smith,,2026-02-28,2021-03-01,unsolicited,Cancelled
nasa-public,grants,80NSSC20K0348_CANCELLED,,[-9223372036854775808],"BlackCAT CubeSat: A Soft X-ray Sky Monitor, Transient Finder, and Burst Detector for High-Energy and Multimessenger Astrophysics",GSFC,Pennsylvania State University,,80NSSC20K0348 CANCELLED,Funding | Funding - Augmentation,MICHAEL GARCIA,ABE FALCONE,,2026-02-28,2020-03-01,Astrophysics Research and Analysis,Cancelled
nasa-public,grants,80NSSC23K0320_CX:P00001,,[-9223372036854775808],Long Term Level-1 Monitoring and Assessment of Bistatic Radar GNSS Reflections For NASA's CSDA Program,GSFC,OHIO STATE UNIVERSITY,4200831438,80NSSC23K0320 CX:P00001,Funding | Funding - Incremental,Frederick Policelli,Mohammad Al-Khaldi,,2026-03-12,2023-03-13,,Cancelled
nasa-public,grants,80NSSC23K0521_CX:_P00001,,[-9223372036854775808],"""Enhancing Vector-Borne Diseases Risk Mapping and Forecasting Through the Use of SMAP Data""",HQ,University Of Maryland Baltimore County,,80NSSC23K0521 CX: P00001,Administrative | Administrative - 1st No Cost Extension,Jared Entin,Assaf Anyamba,,2026-03-13,2023-03-14,THE SOIL MOISTURE ACTIVE-PASSIVE MISSION SCIENCE TEAM,Cancelled
nasa-public,grants,80NSSC23K0777,,[-9223372036854775808],Heterogeneous Integration of High Operating Temperature Barrier IR Detectors and Waveguides: Integrated Photonics for IR Hyperspectral Sensing,GSFC,Northrop Grumman Inc,4200826611,80NSSC23K0777,Base Award,Amber Emory,STEPHANIE SANDOR-LEAHY,,2026-03-14,2023-03-15,A.46 Advanced Component Technology,Cancelled
nasa-public,grants,80NSSC23M0111,,[-9223372036854775808],Exploring algorithm ideas and concepts that are of relevance to AOS,GSFC,COLORADO STATE UNIVERSITY,4200832867,80NSSC23M0111,Base Award,Arlindo da Silva,Susan Van Den Heever,,2026-03-14,2023-03-15,NASA Unsolicited Proposals,Cancelled
nasa-public,grants,80NSSC23M0094,,[-9223372036854775808],Modeling and Data Assimilation Approaches to Support the Atmospheric Observing System (AOS) Constellation,GSFC,UNIVERSITY OF IOWA,4200831936,80NSSC23M0094,Base Award,ARLINDO M DA SILVA,GREGORY CARMICHAEL,,2026-03-29,2023-03-30,NASA Unsolicited Proposals,Cancelled
nasa-public,grants,80NSSC20K0648_CANCELLED,,[-9223372036854775808],Investigating the Interaction between Solar Wind Ions and Electromagnetic Waves Using New Observations and Hybrid Simulations,GSFC,,,80NSSC20K0648 CANCELLED,|,Lan Jian,HANYING WEI,,2026-03-31,2020-02-13,SINGLE SOURCE,Cancelled
nasa-public,grants,80NSSC22K0911,,[-9223372036854775808],Ocean Community Engagement and Awareness using NASA Observations and Science for Low-Income Hispanic/Latino Students (OCEANOS),ARC,Maria Angulo-Sandoval,4200794476,80NSSC22K0911,Base Award,Juan Torres-perez,Maria Angulo-Sandoval,,2026-04-10,2022-04-11,F.6 Science Activation Program Integration,Cancelled
nasa-public,grants,80NSSC23K1048,,[-9223372036854775808],NASA AEROKATS and ROVER Education Network (AREN),GSFC,Oklahoma State University,4200835291,80NSSC23K1048,Base Award,Geoffrey Bland,Kathleen McNamara,,2026-05-19,2023-05-20,,Cancelled
nasa-public,grants,80NSSC21K1126_CANCELLED,,[-9223372036854775808],Residence Time Driven Flame Spread: The Final Phase,GRC,,,80NSSC21K1126 CANCELLED,|,Sandra Olson,SUBRATA BHATTACHARJEE,,2026-05-31,2021-06-01,SINGLE SOURCE,Cancelled
nasa-public,grants,80NSSC21M0180_CANCELELD,,[-9223372036854775808],Partnership for Heliophysics and Space Environment Research,GSFC,Catholic University Of America (The),,80NSSC21M0180 CANCELELD,|,Diego Janches,Robert Robinson,,2026-06-30,2021-07-01,A Cooperative Agreement Notice for the Establishment of a Center for Research and Exploration in Heliophysics,Cancelled
nasa-public,grants,80NSSC21M0180_CANCELLED,,[-9223372036854775808],Partnership for Heliophysics and Space Environment Research,GSFC,Catholic University Of America (The),"4200820627, 4200817667",80NSSC21M0180 CANCELLED,|,WHITNEY ADEMILUYI,Robert Robinson,,2026-06-30,2021-07-01,A Cooperative Agreement Notice for the Establishment of a Center for Research and Exploration in Heliophysics,Cancelled
nasa-public,grants,80NSSC23K1234,,[-9223372036854775808],AEROKATS and ROVER Education Network,GSFC,UNIVERSITY OF COLORADO ? BOULDER,4200836737,80NSSC23K1234,Base Award,Geoffrey Bland,JENNIFER TAYLOR,,2026-07-16,2023-07-17,,Cancelled
nasa-public,grants,80NSSC21K1649_CANCELLED,,[-9223372036854775808],Renewal Proposal for NASA Research under Project QUASI and with ESA-Based Investigations THERMOLAB-ISS and ICOPROSOL,MSFC,"WASHINGTON UNIVERSITY, THE",,80NSSC21K1649 CANCELLED,|,Michael Sansoucie,Kenneth F.  Kelton,,2026-07-31,2021-08-01,SINGLE SOURCE,Cancelled
nasa-public,grants,80NSSC22K1223,,[-9223372036854775808],Low Preload Ice Anchoring Grippers for Icy Worlds Mobility,HQ,University of California at Berkeley,4200806172,80NSSC22K1223,Base Award,Hung Nguyen,Hannah Stuart,,2026-08-14,2022-08-15,NASA Space Technology Graduate Research Opportunities - Fall 2022 (NSTGRO22),Cancelled
nasa-public,grants,80NSSC22K1876,,[-9223372036854775808],Investigation on the effect of aerosol-cloud and aerosol-radiation interactions on subseasonal to seasonal forecast,GSFC,University Of Wyoming,4200814232,80NSSC22K1876,Base Award,Donifan Barahona,Daniel McCoy,,2026-08-23,2022-08-24,"A.16 Modeling, Analysis, and Prediction Aerosols effects on S2S prediction",Cancelled
nasa-public,grants,80NSSC23M0231,,[-9223372036854775808],Impact of temperature cycles and outgassing on the fiber-packaged silicon photonic transceivers,KSC,University of Delaware,4200842742,80NSSC23M0231,Base Award,Mitch Krell,William Matthaeus,,2026-09-30,2023-10-01,2023 Established Program to Stimulate Competitive Research (EPSCoR) International Space Station,Cancelled
nasa-public,grants,80NSSC22M0024_CANCELLED,,[-9223372036854775808],"""Renewal for the Cooperative Agreement Notice - The Small Bodies Node of NASA's Planetary Data System with the Minor Planet Center""",GSFC,"University of Maryland, College Park",,80NSSC22M0024 CANCELLED,Funding | Funding - Incremental,THOMAS MORGAN,James Bauer,,2026-11-30,2021-12-01,Planetary Data System Discipline Nodes Programmatic Review 2024,Cancelled
nasa-public,grants,80NSSC23M0032_CX:_P00001,,[-9223372036854775808],NASA Harvest 2.0 - Global,HQ,University of Maryland at College Park,4200839327,80NSSC23M0032 CX: P00001,Funding | Funding - Incremental,BRADLEY DOORN,INBAL BECKER-RESHEF,,2027-01-17,2023-01-18,Science Mission Directorate Single-Source - by invitation only (2022),Cancelled
nasa-public,grants,80NSSC22K0704,,[-9223372036854775808],solar PolArization and Directivity X-Ray Experiment (PADRE),GSFC,"University of California, Berkeley",4200794305,80NSSC22K0704,Base Award,AMY WINEBARGER,Juan Oliveros,,2027-02-17,2022-02-17,B.11 Heliophysics Flight Opportunities for Research and Technology,Cancelled
nasa-public,grants,80NSSC23K0772,,[-9223372036854775808],NASA AEROKATS and ROVER Education Network (AREN),GSFC,Montana State University,4200830781,80NSSC23K0772,Base Award,Geoffrey Bland,Suzi Taylor,,2027-03-09,2023-03-10,,Cancelled
nasa-public,grants,80NSSC21K0752_CX_P00002,,[-9223372036854775808],Markers of Vascular Risks Associated with Spaceflight Associated Neuro-ocular Syndrome,JSC,Texas A&M University System,,80NSSC21K0752 CX P00002,|,LUCY BARNES-MOTEN,Travis Hein,,2027-03-31,2021-04-01,COMPETED,Cancelled
nasa-public,grants,80NSSC22M0048_CANCELLED,,[-9223372036854775808],NASA Nebraska EPSCoR Research Infrastructure Development (RID) FY22-26,KSC,UNIVERSITY OF NEBRASKA AT OMAHA,,80NSSC22M0048 CANCELLED,|,JEPPIE R. COMPTON,Scott Tarry,,2027-09-29,2022-09-30,,Cancelled
nasa-public,grants,80NSSC24K0304_CX_P00003,,[1741910400000],MANTIS: Monitoring Activity from Nearby sTars with uv Imaging and Spectroscopy,GSFC,"University of Colorado, Boulder",,80NSSC24K0304 CX P00003,Funding | Funding - Incremental,JOHN HUDECK,Briana Indahl,2025-03-14,2027-10-29,2023-10-30,D.3 Astrophysics Research and Analysis,Cancelled
nasa-public,grants,80NSSC23M0232,,[-9223372036854775808],DIMPLE: Dating an Irregular Mare Patch with a Lunar Explorer,MSFC,Southwest Research Institute,4200848288,80NSSC23M0232,Base Award,Melissa Green,F Scott Anderson,,2027-11-30,2023-06-01,F.10 Payloads and Research Investigations on the Surface of the Moon,Cancelled
nasa-public,grants,80NSSC23K0543_CX_-P00002,,[-9223372036854775808],MO&DA of the Advance Composition Explorer Mission ? Extended Phase,GSFC,California Institute of Technology,,80NSSC23K0543 CX -P00002,Funding | Funding - Augmentation,ERIC CHRISTIAN,Christina Cohen,,2027-12-20,2022-12-21,,Cancelled
nasa-public,grants,80NSSC23M0009,,[-9223372036854775808],Keck Cooperative Agreement 2023-2028,HQ,California Association For Research In Astronomy DBA  W. M. Keck Observatory,,80NSSC23M0009,Base Award,Mario Perez,HILTON LEWIS,,2028-02-28,2023-03-01,W.M. Keck Observatory Science Program 2023-2028,Cancelled
nasa-public,grants,NNX16AO69A_S08,,[-9223372036854775808],THE ESTABLISHMENT OF THE HUMAN RESEARCH PROGRAM TRANSLATIONAL RESEARCH INSTITUTE,JSC,BAYLOR COLLEGE OF MEDICINE,,NNX16AO69A S08,Administrative |,Jennifer Fogarty,DORIT DONOVIEL,,2028-09-30,2016-10-01,HUMAN EXPLORATION AND OPERATIONS MISSION DIRECTORATE,Cancelled
